,ix,skypos,band,theCount,t0,t1,globalcount,stimcount,exptime,deadtime
27,2071,97.1740410354_71.3917305532,FUV,127230,912685299.995,912686997.995,5966401.0,127230.0,1695.995,0.0200787514723
28,2064,97.1740410354_71.3917305532,FUV,19479,854885223.995,854885484.995,1066470.0,19479.0,223.995000005,0.0233490968801
29,2066,97.1740410354_71.3917305532,FUV,127234,912655723.995,912657422.995,5964722.0,127234.0,1670.95500004,0.020061286471
30,2081,97.1740410354_71.3917305532,FUV,119238,912880505.995,912882206.995,5484714.0,119238.0,1575.98500001,0.0184251751071
31,2080,97.1740410354_71.3917305532,FUV,127439,912862760.995,912864460.995,5816192.0,127439.0,1700.0,0.0195502252101
32,2074,97.1740410354_71.3917305532,FUV,126892,912708966.995,912710660.995,5908247.0,126892.0,1694.0,0.0199299949401
33,2084,154.112828354_65.9822603482,FUV,8246,851389167.995,851389276.995,222266.0,8246.0,109.0,0.011652214941
34,2090,41.3085502632_64.5905655519,FUV,7978,819558085.995,819558194.995,914564.0,7978.0,108.0,0.0479456880734
35,2091,41.3085502632_64.5905655519,FUV,7953,850578987.995,850579096.995,898615.0,7953.0,108.0,0.0471095674967
36,2100,206.524615202_77.4748090885,FUV,7611,793759597.995,793759698.995,220661.0,7611.0,101.0,0.0124843564356
37,2101,206.524615202_77.4748090885,FUV,7532,794357293.995,794357393.995,238955.0,7532.0,99.0,0.0136545714286
38,2076,97.1740410354_71.3917305532,FUV,127242,912762200.995,912763898.995,5903716.0,127242.0,1693.995,0.0198677974087
39,2111,250.854538136_72.9870860797,FUV,8237,855867276.995,855867386.995,378942.0,8237.0,110.0,0.0196852987013
40,2110,49.3688698664_86.8148726551,FUV,7944,851258021.995,851258127.995,367349.0,7944.0,96.7250000238,0.019803180593
41,2094,146.929248994_60.9415226168,FUV,128001,758902426.995,758904123.995,3421949.0,128001.0,1691.0150001,0.0115226837276
42,2086,347.342416973_73.386182497,FUV,7905,850549553.995,850549662.995,1011534.0,7905.0,109.0,0.0530293053735
43,2120,9.43595527598_78.8822629323,FUV,8677,819876944.995,819877061.995,557112.0,8677.0,114.998999953,0.0272093772894
44,2104,128.617113601_80.7047814962,FUV,11224,758541603.995,758541752.995,347235.0,11224.0,145.22300005,0.0133167785235
45,2096,146.929248994_60.9415226168,FUV,7915,766838967.995,766839072.995,243891.0,7915.0,104.0,0.0132729795918
46,2106,224.409641685_73.1037735316,FUV,7889,855743742.995,855743847.995,245475.0,7889.0,104.0,0.0133591836735
47,2116,256.148913106_74.8765220482,FUV,8175,855767406.995,855767515.995,307170.0,8175.0,109.0,0.01610327654
48,2114,23.7600621799_75.5123598388,FUV,8974,855258836.995,855258956.995,473184.0,8974.0,119.0,0.0225325714286
49,2121,9.43595527598_78.8822629323,FUV,7944,824397392.995,824397499.995,531542.0,7944.0,106.0,0.0283867556742
50,2126,303.131121249_76.2863097447,FUV,27843,815818444.995,815818817.995,1618107.0,27843.0,299.99699986,0.024789076982
51,2131,44.7023934432_63.9213752931,FUV,9879,850579272.995,850579409.995,1486452.0,9879.0,136.0,0.0620000834202
52,2141,201.498113539_61.4942390635,FUV,7864,855920242.995,855920346.995,184370.0,7864.0,93.4249999523,0.0101302197802
53,2130,303.131121249_76.2863097447,FUV,72776,907917410.995,907918383.995,3776386.0,72776.0,859.975000024,0.0221781588607
54,2136,200.246484237_76.8025228082,FUV,8133,859642179.995,859642287.995,257133.0,8133.0,103.995000005,0.0136049206349
55,2140,38.6978864782_77.1617589896,FUV,7865,780693238.995,780693343.995,369547.0,7865.0,104.0,0.0201114013605
56,2124,303.131121249_76.2863097447,FUV,7996,811570087.995,811570194.995,455688.0,7996.0,107.0,0.0243358077437
57,2146,73.185564478_74.8219336845,FUV,7990,842550253.995,842550360.995,503233.0,7990.0,106.0,0.0268749265688
58,2156,175.084239937_60.6608440154,FUV,7798,855340864.995,855340967.995,141659.0,7798.0,92.3899999857,0.00785902912621
59,2151,304.858368536_60.3270031372,FUV,12723,907729033.995,907729210.995,1692533.0,12723.0,161.995000005,0.0546419047619
60,2134,290.557870423_84.2691852763,FUV,10985,846520416.995,846520564.995,745527.0,10985.0,140.995000005,0.0287848262548
61,2166,240.923841643_81.7707526073,FUV,8170,846685946.995,846686055.995,372222.0,8170.0,109.0,0.019513604194
62,2150,304.858368536_60.3270031372,FUV,13011,907693541.995,907693721.995,1757451.0,13011.0,179.0,0.0557920952381
63,2176,270.991999346_80.6898379756,FUV,9837,846662425.995,846662557.995,588750.0,9837.0,132.0,0.025487012987
64,2144,4.52015285728_79.0712174675,FUV,9442,855265079.995,855265207.995,810215.0,9442.0,127.0,0.0361703125
65,2154,223.184058617_75.9267341573,FUV,7888,855801921.995,855802026.995,298383.0,7888.0,95.4199999571,0.0162385306122
66,2164,268.320395126_79.1949333129,FUV,8070,846661295.995,846661403.995,397277.0,8070.0,100.995000005,0.0210199470899
67,2186,277.984090636_63.4805735214,FUV,7784,842016571.995,842016675.995,384763.0,7784.0,96.0299999714,0.0211408241758
68,2196,230.963835221_53.1725503412,FUV,8311,860269460.995,860269570.995,184129.0,8311.0,109.0,0.00956514285714
69,2174,23.8805403942_71.6028138428,FUV,7488,842283952.995,842284054.995,693669.0,7488.0,102.0,0.0388610084034
70,2184,188.881311285_53.3125894524,FUV,7945,793793818.995,793793923.995,176374.0,7945.0,101.766000032,0.00959858503401
71,2160,208.708278928_54.5698800997,FUV,103020,926244659.995,926246022.995,2468265.0,103020.0,1356.99000001,0.0103480347972
72,2206,330.744036828_87.2679676162,FUV,72603,886199762.995,886200730.995,3154652.0,72603.0,553.935000181,0.0186225029516
73,2161,208.708278928_54.5698800997,FUV,103485,926250574.995,926251942.995,2393413.0,103485.0,1356.00499988,0.00999754803676
74,2170,95.3710407586_81.7528109804,FUV,7972,846745112.995,846745218.995,331733.0,7972.0,106.0,0.017883180593
75,2171,95.3710407586_81.7528109804,FUV,7953,846839776.995,846839882.995,314102.0,7953.0,105.0,0.016932722372
76,2180,93.7134354883_68.3350220399,FUV,7840,855382417.995,855382522.995,403571.0,7840.0,105.0,0.021963047619
77,2181,289.711642948_84.4013270279,FUV,10985,846520416.995,846520564.995,745527.0,10985.0,140.995000005,0.0287848262548
78,2190,84.3703510037_74.1001457608,FUV,7760,855447358.995,855447462.995,415558.0,7760.0,103.0,0.0228328571429
79,2191,222.040208521_86.9184406424,FUV,8558,754434253.995,754434367.995,366539.0,8558.0,102.998999953,0.0183728822055
80,2200,217.551773851_85.4327891317,FUV,9090,754434838.995,754434959.995,341392.0,9090.0,121.0,0.0161224085006
81,2201,217.551773851_85.4327891317,FUV,8404,815865337.995,815865449.995,313043.0,8404.0,111.0,0.0159715816327
82,2216,297.761569621_74.0581996861,FUV,66174,846430595.995,846431483.995,4054858.0,66174.0,705.970000029,0.026093037323
83,2226,209.525104781_69.0980950448,FUV,7779,855742761.995,855742864.995,230959.0,7779.0,88.5500000715,0.012813259362
84,2236,156.123485636_67.3153126915,FUV,8393,851389594.995,851389705.995,187604.0,8393.0,111.0,0.00965786357786
85,2211,182.038379644_85.0931168748,FUV,18655,846720741.995,846720989.995,733525.0,18655.0,184.99000001,0.0169014976959
86,2210,45.4786269983_65.8253105546,FUV,8191,850577984.995,850578095.995,674152.0,8191.0,110.0,0.0347053796654
87,2246,220.331223736_78.6187720976,FUV,8369,851217177.995,851217288.995,236782.0,8369.0,111.0,0.0121895495495
88,2194,342.063402929_71.5450087124,FUV,76524,846554991.995,846556061.995,9365150.0,76524.0,847.965000033,0.0500141522029
89,2256,206.896141695_59.5017951505,FUV,8105,856033492.995,856033599.995,183252.0,8105.0,106.0,0.00978648865154
90,2204,333.425313614_84.1663227058,FUV,7744,820060346.995,820060449.995,325168.0,7744.0,98.9989999533,0.0180398335645
91,2266,241.483964684_85.7547559532,FUV,8148,754433962.995,754434071.995,436348.0,8148.0,105.784000039,0.0228753866317
92,2214,7.74892989871_82.3162181143,FUV,7407,842401773.995,842401873.995,457586.0,7407.0,99.0,0.0261477714286
93,2276,244.008320916_83.8288621345,FUV,8080,851122666.995,851122774.995,386524.0,8080.0,108.0,0.020451005291
94,2224,124.105194966_54.5957743451,FUV,18391,851157599.995,851157843.995,528359.0,18391.0,197.465000033,0.0123737470726
95,2234,5.5919791983_87.6608996727,FUV,9833,886200769.995,886200900.995,391664.0,9833.0,121.99000001,0.0170845801527
96,2220,47.1588641319_80.0351674195,FUV,120215,749829280.995,749830892.995,7098100.0,120215.0,1604.01999998,0.0251616448068
97,2221,47.1588641319_80.0351674195,FUV,126141,758677550.995,758679244.995,7699037.0,126141.0,1675.99499977,0.0259707775342
98,2230,196.684853767_81.4848073087,FUV,8281,851294225.995,851294335.995,292563.0,8281.0,110.0,0.0151980779221
99,2286,307.763259371_76.7147296718,FUV,16486,872746919.995,872747140.995,947167.0,16486.0,180.995000005,0.0244904201681
100,2244,283.654524177_62.600774963,FUV,27888,842017519.995,842017893.995,1693603.0,27888.0,303.99000001,0.0258762872422
101,2240,208.028597502_81.9213987496,FUV,8117,846826813.995,846826921.995,307734.0,8117.0,93.0800000429,0.0162822222222
102,2296,167.655556293_70.1476224777,FUV,9214,754855284.995,754855406.995,220565.0,9214.0,121.0,0.0103309133489
103,2254,217.697796351_72.8447085046,FUV,8557,816148744.995,816148858.995,332899.0,8557.0,113.014999986,0.0166866666667
104,2250,351.633293651_84.0393959987,FUV,7440,842118387.995,842118487.995,433858.0,7440.0,94.9950000048,0.0247918857143
105,2306,112.417141573_85.6057059935,FUV,8550,816137059.995,816137173.995,353564.0,8550.0,108.998999953,0.0177225062657
106,2231,102.858786624_61.4585793178,FUV,31134,757955874.995,757956289.995,1321930.0,31134.0,348.997999907,0.0182021342513
107,2260,102.80746141_60.3592663977,FUV,8306,757955585.995,757955696.995,382293.0,8306.0,107.921000004,0.0196804633205
108,2241,208.028597502_81.9213987496,FUV,8296,851293798.995,851293908.995,284262.0,8296.0,110.0,0.0147668571429
109,2264,116.165158861_79.3928977998,FUV,8295,847318119.995,847318229.995,243221.0,8295.0,110.0,0.0126348571429
110,2316,262.290840471_65.482626889,FUV,7907,841721950.995,841722056.995,447993.0,7907.0,106.0,0.0241505660377
111,2251,135.568913308_70.084339476,FUV,7552,851205355.995,851205455.995,207348.0,7552.0,99.0,0.0118484571429
112,2326,185.708526109_66.2281745971,FUV,8126,851856493.995,851856601.995,246089.0,8126.0,107.0,0.0130205820106
113,2274,154.889017496_72.0328762374,FUV,8552,754937100.995,754937214.995,378158.0,8552.0,111.299000025,0.0189552882206
114,2284,90.8520125417_84.5337282841,FUV,15308,908373096.995,908373300.995,543338.0,15308.0,198.995000005,0.0152195518207
115,2294,186.844185887_86.047148903,FUV,7900,851075056.995,851075161.995,286505.0,7900.0,104.0,0.0155921088435
116,2304,213.304272756_62.2974681032,FUV,8314,856097996.995,856098106.995,196697.0,8314.0,99.5549999475,0.010218025974
117,2336,195.843642773_59.3153644633,FUV,77459,894588826.995,894589851.995,1842634.0,77459.0,1025.0,0.0102725240418
118,2346,116.770485501_60.6256125013,FUV,7613,851016900.995,851017002.995,390716.0,7613.0,101.0,0.0218888515406
119,2008,142.836290723_64.087222926,FUV,8826,758465674.995,758465791.995,246296.0,8826.0,115.998999953,0.0120291086691
120,2018,112.832704137_68.8405261211,FUV,8197,851009978.995,851010087.995,286353.0,8197.0,109.0,0.0150119528178
121,2028,113.585627162_67.3150280914,FUV,7894,859221619.995,859221724.995,291089.0,7894.0,91.7250000238,0.0158415782313
122,2038,244.380791858_56.0375121242,FUV,100752,806782028.995,806783350.995,300824.0,100752.0,109.049999118,0.00130029824941
123,2048,36.840394378_82.6095589919,FUV,8356,780752556.995,780752668.995,458027.0,8356.0,111.0,0.0233687244898
124,2058,143.163661315_83.7846252865,FUV,8089,855672603.995,855672711.995,364727.0,8089.0,108.0,0.0192977248677
125,2068,97.1740410354_71.3917305532,FUV,127163,912667553.995,912669252.995,5922661.0,127163.0,1694.995,0.0199198217439
126,2078,97.1740410354_71.3917305532,FUV,73531,912809522.995,912810503.995,3380044.0,73531.0,981.0,0.0196886209407
127,2088,223.810459275_57.1727199638,FUV,8822,767176444.995,767176561.995,241325.0,8822.0,117.0,0.0117863247863
128,2098,85.3297128875_68.4198772872,FUV,7824,855306206.995,855306311.995,382984.0,7824.0,105.0,0.0208426666667
129,2108,248.722890306_74.9071293737,FUV,8206,794143248.995,794143357.995,312030.0,8206.0,105.068000078,0.0163580602883
130,2118,44.73754631_71.1028481788,FUV,7465,842584937.995,842585039.995,698524.0,7465.0,101.0,0.0391329971989
131,2128,303.131121249_76.2863097447,FUV,28515,903794669.995,903795051.995,1571572.0,28515.0,345.995000005,0.0235089304413
132,2138,21.5703682244_85.1953980547,FUV,7942,816101714.995,816101820.995,359660.0,7942.0,100.998999953,0.0193886792453
133,2148,70.3546131994_54.6095438842,FUV,8376,819699023.995,819699139.995,1029381.0,8376.0,115.0,0.0507084236453
134,2158,355.901815588_72.452130243,FUV,7925,846672987.995,846673095.995,697988.0,7925.0,108.0,0.0369305820106
135,2168,240.923841643_81.7707526073,FUV,8108,851181541.995,851181649.995,327601.0,8108.0,108.0,0.0173333862434
136,2178,23.9531332875_84.7400621823,FUV,7965,816095651.995,816095757.995,350989.0,7965.0,104.998999953,0.0189212398922
137,2188,5.02256627121_87.2583590708,FUV,21130,886200769.995,886201052.995,1009237.0,21130.0,223.985000014,0.0203783341747
138,2198,140.402777091_68.4599410281,FUV,8249,851873952.995,851874062.995,313869.0,8249.0,109.0,0.0163048831169
139,2208,62.624040005_57.8616004027,FUV,10050,850798152.995,850798288.995,805034.0,10050.0,135.0,0.0338249579832
140,2218,5.40683306716_82.7898669895,FUV,7453,842401638.995,842401738.995,407669.0,7453.0,93.9950000048,0.0232953714286
141,2228,304.104400341_85.5830164481,FUV,17389,842312740.995,842312972.995,805232.0,17389.0,189.99000001,0.0198333004926
142,2238,113.488129114_67.0893255975,FUV,128232,854855321.995,854857022.995,3932899.0,128232.0,1696.995,0.0132120567733
143,2248,244.464781164_82.239020696,FUV,8170,846685946.995,846686055.995,372222.0,8170.0,109.0,0.019513604194
144,2258,226.107431391_55.9318123159,FUV,115687,740234331.995,740235873.995,3543557.0,115687.0,1528.32499993,0.0131315805077
145,2270,144.532650049_56.2481395307,FUV,122218,925049240.995,925050858.995,3091752.0,122218.0,1609.99000001,0.0109191312025
146,2268,147.892085972_70.6762450612,FUV,8099,855856434.995,855856542.995,302653.0,8099.0,108.0,0.0160133862434
147,2356,92.544947576_84.3834521329,FUV,15308,908373096.995,908373300.995,543338.0,15308.0,198.995000005,0.0152195518207
148,2280,238.579132455_85.3849459628,FUV,7865,846602838.995,846602943.995,349946.0,7865.0,96.9950000048,0.0190446802721
149,2261,102.80746141_60.3592663977,FUV,114182,793054341.995,793055865.995,5316244.0,114182.0,1524.0,0.0199334233221
150,2366,196.585489491_82.0745209133,FUV,8281,851294225.995,851294335.995,292563.0,8281.0,110.0,0.0151980779221
151,2278,287.149969425_83.5675803193,FUV,16881,842000015.995,842000243.995,1247900.0,16881.0,184.985000014,0.0312756892231
152,2376,89.1838446344_56.5553559066,FUV,8608,820036091.995,820036207.995,580806.0,8608.0,116.0,0.0286111330049
153,2271,223.890972451_59.7025584881,FUV,84599,772094262.995,772095386.995,3009188.0,84599.0,1120.09000003,0.0152983629893
154,2290,307.763259371_76.7147296718,FUV,70678,907864559.995,907865504.995,3817884.0,70678.0,832.980000019,0.0230862222222
155,2281,97.2749743307_88.2058754888,FUV,10263,851003823.995,851003959.995,361980.0,10263.0,89.75,0.0152092436975
156,2300,205.017988588_60.287679853,FUV,8255,794002075.995,794002184.995,185100.0,8255.0,108.0,0.00970380078637
157,2386,164.511117877_58.1712494648,FUV,127866,821136348.995,821138038.995,2570387.0,127866.0,1547.43000007,0.00869108030431
158,2288,307.763259371_76.7147296718,FUV,110013,903557118.995,903558593.995,6258115.0,110013.0,1332.97500002,0.0242445133172
159,2310,39.9208682679_77.7196754181,FUV,8230,780687735.995,780687845.995,459492.0,8230.0,110.0,0.0238697142857
160,2298,136.052704558_67.8976031559,FUV,8186,851873668.995,851873777.995,279924.0,8186.0,108.0,0.01467491481
161,2396,164.511117877_58.1712494648,FUV,125771,824420336.995,824422000.995,2704238.0,125771.0,1657.92999995,0.00928653159341
162,2406,183.06584662_82.7175072809,FUV,9081,754600541.995,754600662.995,375412.0,9081.0,121.0,0.0177290200708
163,2320,306.601874977_72.7617629027,FUV,10441,776319747.995,776319888.995,797211.0,10441.0,141.0,0.032308449848
164,2291,307.763259371_76.7147296718,FUV,124513,907917076.995,907918744.995,6783403.0,124513.0,1471.96500003,0.0232387906817
165,2416,137.165804662_85.4097826797,FUV,20601,846721446.995,846721721.995,887282.0,20601.0,240.995000005,0.0184370285714
166,2308,112.417141573_85.6057059935,FUV,126621,886063515.995,886065202.995,5186229.0,126621.0,1357.87000024,0.0175670386993
167,2301,57.9497172536_87.8695626587,FUV,19755,820113003.995,820113266.995,750651.0,19755.0,207.957999945,0.0163096360674
168,2330,223.850243427_62.4063875356,FUV,7606,860547221.995,860547322.995,208227.0,7606.0,88.1599999666,0.0117808769448
169,2318,89.2920810158_78.6533516578,FUV,8188,846744265.995,846744374.995,362194.0,8188.0,109.0,0.0189878899083
170,2426,96.1459270864_83.0627065152,FUV,8342,820114042.995,820114153.995,301138.0,8342.0,110.0,0.0155025997426
171,2311,39.9208682679_77.7196754181,FUV,8343,780693652.995,780693764.995,470833.0,8343.0,112.0,0.0240220918367
172,2321,222.006624176_62.159382398,FUV,7539,860547357.995,860547457.995,219993.0,7539.0,100.0,0.0125710285714
173,2340,79.937690328_56.6245346478,FUV,8639,819817784.995,819817901.995,658561.0,8639.0,112.998999953,0.0321641514042
174,2328,54.9617918735_62.3812858873,FUV,8486,819782288.995,819782405.995,1093761.0,8486.0,116.0,0.0534193406593
175,2331,195.843642773_59.3153644633,FUV,8022,855608083.995,855608190.995,288056.0,8022.0,107.0,0.0153834979973
176,2350,35.5476246553_78.5023193668,FUV,8071,819876209.995,819876318.995,526691.0,8071.0,100.879999995,0.0276115858453
177,2338,235.489444909_65.7642585081,FUV,10217,856004622.995,856004758.995,349731.0,10217.0,136.0,0.0146945798319
178,2360,160.612643521_71.2084067085,FUV,8368,754937694.995,754937805.995,248451.0,8368.0,109.998999953,0.0127902702703
179,2341,79.937690328_56.6245346478,FUV,7999,850939272.995,850939380.995,599445.0,7999.0,108.0,0.0317166666667
180,2370,57.7422646271_86.4423081004,FUV,7780,820112865.995,820112969.995,381853.0,7780.0,94.5720000267,0.0209809340659
181,2348,311.9789787_64.9705550483,FUV,9631,838319087.995,838319220.995,1127192.0,9631.0,128.995000005,0.048429301826
182,2351,35.5476246553_78.5023193668,FUV,7916,824396667.995,824396774.995,552290.0,7916.0,96.7999999523,0.0294947930574
183,2358,227.629194275_84.1215490767,FUV,8861,754435283.995,754435401.995,371955.0,8861.0,117.0,0.0180123486683
184,2436,275.836097187_64.7622441372,FUV,111950,841608266.995,841609762.995,5531012.0,111950.0,1496.0,0.0211268601986
185,2361,281.789789322_87.7027854054,FUV,10054,886200087.995,886200221.995,479609.0,10054.0,100.975000024,0.0204524093817
186,2371,57.7422646271_86.4423081004,FUV,7944,851258021.995,851258127.995,367349.0,7944.0,96.7250000238,0.019803180593
187,2368,48.754045106_76.2733499152,FUV,8079,824385701.995,824385810.995,561720.0,8079.0,108.0,0.0294479685452
188,2446,165.090172935_74.3382574368,FUV,18453,856045123.995,856045368.995,591478.0,18453.0,209.995000005,0.0137954052478
189,2456,222.664884088_73.2163918887,FUV,7889,855743742.995,855743847.995,245475.0,7889.0,104.0,0.0133591836735
190,2380,164.511117877_58.1712494648,FUV,126356,793438755.995,793440424.995,2280992.0,126356.0,1669.0,0.00780961054524
191,2378,270.062068787_78.6868474013,FUV,8099,855714300.995,855714408.995,349450.0,8099.0,108.0,0.0184894179894
192,2466,67.5474022449_55.262689438,FUV,8174,850956877.995,850956987.995,564365.0,8174.0,109.0,0.0293176623377
193,2381,164.511117877_58.1712494648,FUV,124917,793610365.995,793612015.995,2297548.0,124917.0,1650.0,0.00795687619048
194,2476,292.539811692_84.6386995161,FUV,14084,842313690.995,842313879.995,863809.0,14084.0,152.995000005,0.0261166742252
195,2390,164.511117877_58.1712494648,FUV,126558,824355248.995,824356920.995,2725914.0,126558.0,1528.40499973,0.00931617908407
196,2388,164.511117877_58.1712494648,FUV,127347,821219173.995,821220854.995,2249231.0,127347.0,1681.0,0.00764589445058
197,2486,337.999131853_74.0891361237,FUV,7848,846649463.995,846649570.995,822359.0,7848.0,106.0,0.0439177036048
198,2496,104.434866607_74.9683936972,FUV,8549,780983085.995,780983199.995,395023.0,8549.0,113.0,0.0198006516291
199,2391,164.511117877_58.1712494648,FUV,126464,824361165.995,824362836.995,2563818.0,126464.0,1666.995,0.00876743780457
200,2398,164.511117877_58.1712494648,FUV,127323,886223247.995,886224928.995,2197581.0,127323.0,1676.995,0.00747031868786
201,2400,164.511117877_58.1712494648,FUV,118418,890482810.995,890484374.995,2343195.0,118418.0,1559.995,0.00856118012422
202,2408,76.3056592717_64.1226360028,FUV,10116,851194513.995,851194650.995,835147.0,10116.0,137.0,0.0348340771637
203,2410,287.497528114_75.0896123082,FUV,17378,877177633.995,877177866.995,984093.0,17378.0,191.99000001,0.0241347148988
204,2506,89.0625731769_69.6361251871,FUV,40783,842957801.995,842958347.995,2156354.0,40783.0,436.980000019,0.0225678074307
205,2516,218.55389831_87.1885620919,FUV,7877,815864757.995,815864862.995,340436.0,7877.0,80.2050000429,0.0185271292517
206,2418,269.948991861_53.6940514305,FUV,7704,868298359.995,868298462.995,320955.0,7704.0,102.0,0.0178061026352
207,2420,289.42592094_73.8257237599,FUV,7967,877178743.995,877178850.995,500479.0,7967.0,106.0,0.0267278504673
208,2401,164.511117877_58.1712494648,FUV,116528,890814189.995,890815730.995,2580952.0,116528.0,1541.0,0.00957060165013
209,2430,154.302778319_82.8344029332,FUV,8743,754524203.995,754524319.995,272718.0,8743.0,114.998999953,0.0134343842365
210,2526,125.635534999_84.2314072992,FUV,7588,855672046.995,855672148.995,422143.0,7588.0,102.0,0.0236494677871
211,2428,96.1459270864_83.0627065152,FUV,14216,908373824.995,908374013.995,528178.0,14216.0,188.0,0.0159691005291
212,2411,107.039297343_74.1940546473,FUV,18988,780982802.995,780983055.995,846710.0,18988.0,220.998999953,0.0191238848108
213,2421,11.6363039845_72.9600604993,FUV,8384,819787613.995,819787727.995,739354.0,8384.0,113.0,0.0370603508772
214,2431,154.302778319_82.8344029332,FUV,8749,816167671.995,816167787.995,267919.0,8749.0,115.0,0.0131979802956
215,2441,154.356759_86.6526066697,FUV,11832,851004776.995,851004933.995,420801.0,11832.0,151.995000005,0.01531577798
216,2536,239.076919928_55.6760369552,FUV,90958,837117710.995,837118915.995,2458504.0,90958.0,1201.06000006,0.0116585844695
217,2451,325.687017724_88.5714372955,FUV,7801,886200447.995,886200551.995,315649.0,7801.0,76.9850000143,0.0173433516484
218,2440,275.836097187_64.7622441372,FUV,92491,860393144.995,860394380.995,4376325.0,92491.0,1229.995,0.0202326629681
219,2438,275.836097187_64.7622441372,FUV,92955,841703174.995,841704416.995,4626013.0,92955.0,1242.0,0.0212837037037
220,2461,342.429762776_73.8719890397,FUV,8855,846555606.995,846555726.995,763871.0,8855.0,120.0,0.0363748095238
221,2448,268.897858419_88.6473925112,FUV,9231,886200268.995,886200391.995,349925.0,9231.0,52.9800000191,0.0162566782811
222,2450,170.641413562_87.8237523404,FUV,15379,886195145.995,886195351.995,783947.0,15379.0,196.99000001,0.0217461026352
223,2471,89.946244881_66.7356986591,FUV,8303,850731933.995,850732044.995,422413.0,8303.0,110.0,0.0217458429858
224,2458,1.08646438305_78.1350625025,FUV,8055,850638141.995,850638250.995,615567.0,8055.0,109.0,0.0322708781127
225,2460,342.429762776_73.8719890397,FUV,8587,842041286.995,842041403.995,778833.0,8587.0,110.995000005,0.0380382417582
226,2546,239.076919928_55.6760369552,FUV,84189,899333330.995,899334447.995,2505636.0,84189.0,1088.98500013,0.0128181915846
227,2481,131.960391786_72.3928597667,FUV,9220,758388146.995,758388268.995,262727.0,9220.0,122.0,0.0123057142857
228,2468,256.004085156_78.8333761191,FUV,7605,846660876.995,846660978.995,365216.0,7605.0,91.6849999428,0.020460280112
229,2470,144.314543654_69.0984197765,FUV,8229,851874095.995,851874204.995,244687.0,8229.0,109.0,0.0128276277851
230,2491,117.356332237_69.5193200083,FUV,8128,851010834.995,851010942.995,237642.0,8128.0,108.0,0.0125736507937
231,2478,111.811410646_87.2171647422,FUV,8626,816184094.995,816184209.995,323632.0,8626.0,114.764999986,0.0160810931677
232,2556,351.126012337_71.7314289076,FUV,7911,850549267.995,850549376.995,950571.0,7911.0,104.995000005,0.0498333420708
233,2501,112.119917088_79.2326733749,FUV,8295,847318119.995,847318229.995,243221.0,8295.0,110.0,0.0126348571429
234,2488,11.1416422576_87.5630597017,FUV,8197,816102446.995,816102555.995,285022.0,8197.0,86.9989999533,0.0149421756225
235,2480,327.878219223_74.6655516455,FUV,7636,846650312.995,846650415.995,539969.0,7636.0,97.9950000048,0.0299566712899
236,2490,258.076318907_74.3177111001,FUV,7961,855767548.995,855767654.995,316381.0,7961.0,106.0,0.0170555795148
237,2511,81.8315050625_60.5434149849,FUV,7861,855134214.995,855134320.995,505163.0,7861.0,105.0,0.0272325067385
238,2015,201.12833824_71.2867629831,FUV,7569,856092802.995,856092902.995,149780.0,7569.0,99.0,0.00855885714286
239,2009,193.974024241_62.8726091788,FUV,8094,855607241.995,855607348.995,163081.0,8094.0,107.0,0.00870926568758
240,2012,73.6028099033_57.9794579778,FUV,8049,854862089.995,854862198.995,619244.0,8049.0,108.0,0.0324636435125
241,2019,322.058398861_75.0795764322,FUV,7917,846655520.995,846655626.995,449441.0,7917.0,105.0,0.0242286253369
242,2025,249.075761022_71.6937586407,FUV,10054,855868550.995,855868684.995,446388.0,10054.0,133.0,0.0190357356077
243,2022,35.4048601799_70.3081369295,FUV,8757,819711297.995,819711415.995,669116.0,8757.0,118.0,0.0324027118644
244,2029,270.05195338_78.9278368245,FUV,8099,855714300.995,855714408.995,349450.0,8099.0,108.0,0.0184894179894
245,2035,161.241669423_68.819200642,FUV,8026,855950243.995,855950349.995,166698.0,8026.0,106.0,0.00898641509434
246,2032,37.161362368_73.9843327222,FUV,8679,819710705.995,819710822.995,603698.0,8679.0,117.0,0.0294846398046
247,2045,206.682337977_62.1455578429,FUV,8234,794001506.995,794001615.995,187433.0,8234.0,103.998000026,0.00982610747051
248,2055,185.360080341_54.6901217141,FUV,7723,855636268.995,855636370.995,184644.0,7723.0,93.5750000477,0.0103442016807
249,2039,244.380791858_56.0375121242,FUV,103374,837200353.995,837201727.995,3421034.0,103374.0,1369.995,0.0142276315242
250,2042,244.380791858_56.0375121242,FUV,91567,837952061.995,837953279.995,2967437.0,91567.0,1207.99000001,0.0139218250059
251,2052,249.984056782_81.3035148367,FUV,8434,851123235.995,851123347.995,305702.0,8434.0,112.0,0.0155970408163
252,2049,149.060155615_75.267233492,FUV,7898,847163746.995,847163851.995,306529.0,7898.0,94.4900000095,0.0166818503401
253,2062,270.33927625_77.5014747129,FUV,8064,846625514.995,846625622.995,416388.0,8064.0,99.1599999666,0.0220311111111
254,2059,59.5275109621_80.2596410826,FUV,8091,819965098.995,819965207.995,511249.0,8091.0,104.998999953,0.0268020445609
255,2065,97.1740410354_71.3917305532,FUV,127270,912643892.995,912645591.995,5985812.0,127270.0,1699.0,0.0201322189523
256,2072,97.1740410354_71.3917305532,FUV,127214,912691215.995,912692914.995,5928198.0,127214.0,1690.99000001,0.0199384444631
